surveyId,landsat_red_2008_1,landsat_red_2008_2,landsat_red_2008_3,landsat_red_2008_4,landsat_red_2009_1,landsat_red_2009_2,landsat_red_2009_3,landsat_red_2009_4,landsat_red_2010_1,landsat_red_2010_2,landsat_red_2010_3,landsat_red_2010_4,landsat_red_2011_1,landsat_red_2011_2,landsat_red_2011_3,landsat_red_2011_4,landsat_red_2012_1,landsat_red_2012_2,landsat_red_2012_3,landsat_red_2012_4,landsat_red_2013_1,landsat_red_2013_2,landsat_red_2013_3,landsat_red_2013_4,landsat_red_2014_1,landsat_red_2014_2,landsat_red_2014_3,landsat_red_2014_4,landsat_red_2015_1,landsat_red_2015_2,landsat_red_2015_3,landsat_red_2015_4,landsat_red_2016_1,landsat_red_2016_2,landsat_red_2016_3,landsat_red_2016_4,landsat_red_2017_1,landsat_red_2017_2,landsat_red_2017_3,landsat_red_2017_4,landsat_green_2008_1,landsat_green_2008_2,landsat_green_2008_3,landsat_green_2008_4,landsat_green_2009_1,landsat_green_2009_2,landsat_green_2009_3,landsat_green_2009_4,landsat_green_2010_1,landsat_green_2010_2,landsat_green_2010_3,landsat_green_2010_4,landsat_green_2011_1,landsat_green_2011_2,landsat_green_2011_3,landsat_green_2011_4,landsat_green_2012_1,landsat_green_2012_2,landsat_green_2012_3,landsat_green_2012_4,landsat_green_2013_1,landsat_green_2013_2,landsat_green_2013_3,landsat_green_2013_4,landsat_green_2014_1,landsat_green_2014_2,landsat_green_2014_3,landsat_green_2014_4,landsat_green_2015_1,landsat_green_2015_2,landsat_green_2015_3,landsat_green_2015_4,landsat_green_2016_1,landsat_green_2016_2,landsat_green_2016_3,landsat_green_2016_4,landsat_green_2017_1,landsat_green_2017_2,landsat_green_2017_3,landsat_green_2017_4,landsat_blue_2008_1,landsat_blue_2008_2,landsat_blue_2008_3,landsat_blue_2008_4,landsat_blue_2009_1,landsat_blue_2009_2,landsat_blue_2009_3,landsat_blue_2009_4,landsat_blue_2010_1,landsat_blue_2010_2,landsat_blue_2010_3,landsat_blue_2010_4,landsat_blue_2011_1,landsat_blue_2011_2,landsat_blue_2011_3,landsat_blue_2011_4,landsat_blue_2012_1,landsat_blue_2012_2,landsat_blue_2012_3,landsat_blue_2012_4,landsat_blue_2013_1,landsat_blue_2013_2,landsat_blue_2013_3,landsat_blue_2013_4,landsat_blue_2014_1,landsat_blue_2014_2,landsat_blue_2014_3,landsat_blue_2014_4,landsat_blue_2015_1,landsat_blue_2015_2,landsat_blue_2015_3,landsat_blue_2015_4,landsat_blue_2016_1,landsat_blue_2016_2,landsat_blue_2016_3,landsat_blue_2016_4,landsat_blue_2017_1,landsat_blue_2017_2,landsat_blue_2017_3,landsat_blue_2017_4,landsat_nir_2008_1,landsat_nir_2008_2,landsat_nir_2008_3,landsat_nir_2008_4,landsat_nir_2009_1,landsat_nir_2009_2,landsat_nir_2009_3,landsat_nir_2009_4,landsat_nir_2010_1,landsat_nir_2010_2,landsat_nir_2010_3,landsat_nir_2010_4,landsat_nir_2011_1,landsat_nir_2011_2,landsat_nir_2011_3,landsat_nir_2011_4,landsat_nir_2012_1,landsat_nir_2012_2,landsat_nir_2012_3,landsat_nir_2012_4,landsat_nir_2013_1,landsat_nir_2013_2,landsat_nir_2013_3,landsat_nir_2013_4,landsat_nir_2014_1,landsat_nir_2014_2,landsat_nir_2014_3,landsat_nir_2014_4,landsat_nir_2015_1,landsat_nir_2015_2,landsat_nir_2015_3,landsat_nir_2015_4,landsat_nir_2016_1,landsat_nir_2016_2,landsat_nir_2016_3,landsat_nir_2016_4,landsat_nir_2017_1,landsat_nir_2017_2,landsat_nir_2017_3,landsat_nir_2017_4
32294,12.0,17.0,15.0,12.0,17.0,15.0,14.0,12.0,17.0,22.0,19.0,14.0,17.0,18.0,16.0,12.0,17.0,13.0,12.0,12.0,17.0,13.0,14.0,8.0,16.0,23.0,15.0,13.0,16.0,21.0,21.0,15.0,17.0,18.0,14.0,14.0,16.0,14.0,11.0,10.0,15.0,17.0,16.0,16.0,18.0,15.0,15.0,15.0,18.0,21.0,19.0,15.0,18.0,20.0,19.0,16.0,18.0,17.0,16.0,15.0,18.0,17.0,17.0,11.0,18.0,20.0,15.0,15.0,18.0,20.0,21.0,15.0,18.0,17.0,17.0,16.0,17.0,17.0,14.0,16.0,9.0,8.0,8.0,6.0,10.0,7.0,7.0,7.0,10.0,11.0,9.0,7.0,10.0,10.0,9.0,6.0,10.0,7.0,7.0,7.0,10.0,8.0,8.0,5.0,9.0,13.0,8.0,8.0,9.0,11.0,12.0,9.0,10.0,9.0,7.0,7.0,8.0,8.0,6.0,6.0,72.0,75.0,80.0,96.0,72.0,74.0,77.0,90.0,76.0,56.0,55.0,74.0,76.0,68.0,93.0,111.0,76.0,89.0,74.0,76.0,76.0,85.0,83.0,68.0,75.0,60.0,76.0,77.0,75.0,63.0,83.0,76.0,74.0,77.0,79.0,80.0,74.0,90.0,71.0,102.0
32425,21.0,14.0,14.0,13.0,21.0,15.0,14.0,14.0,21.0,17.0,13.0,19.0,22.0,16.0,17.0,13.0,23.0,16.0,12.0,17.0,23.0,15.0,12.0,17.0,23.0,15.0,13.0,17.0,23.0,14.0,14.0,18.0,27.0,17.0,10.0,15.0,126.0,12.0,11.0,17.0,19.0,15.0,16.0,16.0,19.0,16.0,15.0,14.0,19.0,17.0,15.0,20.0,20.0,17.0,20.0,16.0,21.0,17.0,14.0,17.0,22.0,18.0,14.0,17.0,20.0,17.0,15.0,17.0,22.0,17.0,16.0,18.0,22.0,18.0,15.0,17.0,111.0,16.0,15.0,17.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,8.0,6.0,8.0,9.0,8.0,11.0,6.0,10.0,8.0,5.0,8.0,10.0,10.0,6.0,8.0,10.0,8.0,7.0,7.0,10.0,8.0,6.0,9.0,12.0,8.0,6.0,7.0,106.0,7.0,6.0,7.0,70.0,81.0,72.0,81.0,70.0,86.0,79.0,78.0,70.0,78.0,88.0,89.0,67.0,76.0,86.0,87.0,66.0,66.0,73.0,78.0,69.0,78.0,79.0,68.0,64.0,77.0,84.0,87.0,69.0,89.0,80.0,78.0,71.0,74.0,85.0,87.0,168.0,81.0,80.0,96.0
32559,7.0,7.0,13.0,15.0,29.0,6.0,12.0,11.0,7.0,10.0,12.0,10.0,9.0,10.0,12.0,11.0,10.0,13.0,13.0,11.0,8.0,11.0,13.0,11.0,11.0,13.0,13.0,9.0,12.0,10.0,14.0,9.0,6.0,10.0,13.0,11.0,7.0,12.0,13.0,10.0,8.0,8.0,13.0,16.0,31.0,8.0,12.0,11.0,10.0,11.0,12.0,10.0,11.0,11.0,12.0,11.0,12.0,13.0,12.0,12.0,10.0,11.0,13.0,11.0,12.0,13.0,12.0,9.0,14.0,11.0,12.0,10.0,10.0,10.0,13.0,12.0,10.0,12.0,13.0,11.0,2.0,2.0,5.0,8.0,27.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,6.0,4.0,5.0,4.0,6.0,6.0,5.0,4.0,3.0,3.0,5.0,5.0,6.0,5.0,5.0,2.0,7.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,2.0,4.0,5.0,4.0,51.0,49.0,41.0,51.0,74.0,51.0,41.0,46.0,44.0,49.0,42.0,47.0,56.0,46.0,40.0,45.0,52.0,50.0,41.0,45.0,52.0,49.0,43.0,44.0,52.0,49.0,46.0,49.0,53.0,49.0,45.0,45.0,46.0,51.0,46.0,49.0,46.0,52.0,49.0,52.0
32851,17.0,10.0,11.0,12.0,17.0,12.0,11.0,12.0,18.0,10.0,12.0,12.0,17.0,12.0,10.0,12.0,17.0,11.0,11.0,11.0,20.0,12.0,10.0,12.0,6.0,11.0,14.0,12.0,13.0,13.0,7.0,10.0,13.0,12.0,11.0,12.0,16.0,12.0,8.0,12.0,16.0,14.0,15.0,13.0,16.0,14.0,14.0,13.0,18.0,14.0,14.0,15.0,16.0,15.0,14.0,12.0,16.0,15.0,15.0,13.0,20.0,15.0,13.0,13.0,9.0,14.0,17.0,14.0,15.0,16.0,13.0,14.0,15.0,14.0,15.0,13.0,17.0,16.0,14.0,14.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,5.0,7.0,6.0,7.0,6.0,7.0,6.0,9.0,5.0,9.0,7.0,6.0,8.0,4.0,6.0,9.0,5.0,6.0,6.0,5.0,5.0,7.0,6.0,7.0,5.0,6.0,7.0,6.0,5.0,71.0,85.0,94.0,79.0,71.0,84.0,83.0,64.0,74.0,82.0,85.0,81.0,71.0,80.0,94.0,73.0,71.0,83.0,82.0,72.0,78.0,82.0,83.0,45.0,28.0,81.0,88.0,78.0,66.0,83.0,79.0,76.0,66.0,74.0,98.0,74.0,72.0,85.0,90.0,77.0
32900,9.0,12.0,6.0,9.0,9.0,10.0,10.0,9.0,9.0,11.0,13.0,9.0,8.0,11.0,11.0,8.0,8.0,10.0,7.0,9.0,8.0,7.0,11.0,8.0,8.0,11.0,8.0,13.0,7.0,9.0,8.0,15.0,8.0,10.0,11.0,10.0,7.0,11.0,10.0,10.0,11.0,13.0,9.0,11.0,11.0,13.0,12.0,11.0,11.0,12.0,13.0,11.0,11.0,12.0,12.0,13.0,11.0,12.0,10.0,12.0,11.0,9.0,14.0,11.0,11.0,13.0,11.0,14.0,10.0,11.0,11.0,16.0,10.0,12.0,14.0,12.0,10.0,13.0,11.0,12.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,7.0,4.0,5.0,5.0,3.0,7.0,4.0,5.0,5.0,12.0,4.0,5.0,7.0,5.0,4.0,5.0,6.0,5.0,61.0,55.0,61.0,58.0,61.0,50.0,53.0,56.0,61.0,61.0,52.0,58.0,62.0,58.0,50.0,60.0,62.0,58.0,52.0,57.0,63.0,61.0,56.0,54.0,63.0,57.0,63.0,65.0,64.0,56.0,58.0,50.0,64.0,59.0,51.0,55.0,64.0,60.0,59.0,55.0
32931,15.0,9.0,5.0,14.0,10.0,11.0,8.0,14.0,10.0,9.0,6.0,15.0,6.0,10.0,6.0,12.0,6.0,9.0,8.0,10.0,8.0,8.0,6.0,9.0,8.0,12.0,6.0,12.0,9.0,12.0,4.0,12.0,9.0,10.0,5.0,16.0,11.0,11.0,8.0,15.0,13.0,13.0,10.0,13.0,11.0,12.0,11.0,13.0,11.0,11.0,10.0,15.0,9.0,12.0,10.0,13.0,9.0,14.0,10.0,11.0,10.0,11.0,10.0,12.0,10.0,14.0,11.0,14.0,11.0,12.0,10.0,12.0,11.0,12.0,9.0,14.0,12.0,15.0,10.0,14.0,6.0,5.0,4.0,7.0,4.0,6.0,4.0,6.0,4.0,4.0,3.0,7.0,2.0,4.0,4.0,7.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,6.0,5.0,6.0,5.0,6.0,4.0,7.0,5.0,6.0,3.0,8.0,6.0,6.0,3.0,6.0,61.0,91.0,106.0,74.0,60.0,83.0,85.0,76.0,60.0,72.0,81.0,68.0,59.0,89.0,92.0,81.0,59.0,95.0,92.0,84.0,60.0,59.0,100.0,84.0,60.0,88.0,91.0,83.0,61.0,75.0,97.0,49.0,61.0,92.0,97.0,65.0,54.0,63.0,88.0,59.0
32985,10.0,9.0,12.0,11.0,10.0,9.0,9.0,9.0,10.0,11.0,9.0,12.0,10.0,10.0,11.0,8.0,9.0,10.0,9.0,11.0,10.0,9.0,8.0,13.0,9.0,8.0,7.0,11.0,9.0,9.0,7.0,11.0,12.0,9.0,8.0,10.0,9.0,7.0,6.0,10.0,11.0,11.0,14.0,11.0,11.0,11.0,12.0,11.0,11.0,13.0,11.0,13.0,11.0,13.0,13.0,11.0,11.0,12.0,11.0,12.0,11.0,12.0,11.0,13.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,12.0,13.0,12.0,11.0,12.0,11.0,11.0,10.0,11.0,4.0,4.0,8.0,5.0,4.0,4.0,5.0,5.0,4.0,6.0,5.0,7.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,6.0,4.0,4.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,52.0,55.0,59.0,56.0,52.0,52.0,60.0,59.0,52.0,52.0,60.0,59.0,56.0,58.0,59.0,54.0,51.0,59.0,59.0,58.0,50.0,56.0,64.0,60.0,51.0,60.0,64.0,56.0,47.0,52.0,68.0,56.0,49.0,52.0,61.0,58.0,51.0,49.0,72.0,57.0
33019,18.0,21.0,18.0,13.0,18.0,22.0,26.0,19.0,18.0,19.0,15.0,16.0,16.0,21.0,17.0,8.0,16.0,21.0,15.0,13.0,18.0,18.0,13.0,14.0,15.0,22.0,18.0,15.0,18.0,21.0,14.0,12.0,21.0,22.0,19.0,18.0,14.0,18.0,15.0,10.0,20.0,21.0,19.0,13.0,20.0,21.0,23.0,19.0,20.0,19.0,14.0,15.0,18.0,19.0,17.0,10.0,18.0,19.0,17.0,15.0,19.0,19.0,13.0,15.0,16.0,21.0,17.0,15.0,18.0,19.0,14.0,12.0,22.0,21.0,18.0,17.0,16.0,18.0,16.0,11.0,10.0,11.0,9.0,8.0,10.0,13.0,12.0,12.0,10.0,11.0,8.0,9.0,9.0,10.0,10.0,4.0,9.0,11.0,10.0,8.0,11.0,11.0,7.0,8.0,8.0,12.0,10.0,9.0,12.0,11.0,9.0,6.0,14.0,12.0,11.0,11.0,9.0,9.0,9.0,7.0,53.0,40.0,26.0,19.0,53.0,29.0,34.0,40.0,53.0,35.0,22.0,36.0,45.0,37.0,34.0,17.0,45.0,34.0,23.0,26.0,40.0,35.0,13.0,22.0,37.0,32.0,32.0,22.0,40.0,15.0,19.0,15.0,44.0,36.0,25.0,23.0,24.0,23.0,17.0,15.0
33133,4.0,12.0,7.0,9.0,4.0,12.0,7.0,8.0,4.0,10.0,9.0,12.0,4.0,11.0,7.0,6.0,8.0,11.0,3.0,8.0,11.0,10.0,7.0,12.0,12.0,13.0,5.0,6.0,12.0,11.0,7.0,10.0,11.0,12.0,3.0,9.0,12.0,12.0,6.0,10.0,7.0,15.0,12.0,10.0,7.0,15.0,10.0,9.0,7.0,11.0,11.0,11.0,7.0,12.0,11.0,10.0,10.0,12.0,9.0,10.0,12.0,11.0,11.0,11.0,12.0,16.0,10.0,9.0,12.0,12.0,10.0,11.0,12.0,13.0,8.0,11.0,12.0,13.0,10.0,11.0,1.0,5.0,4.0,4.0,1.0,6.0,5.0,4.0,1.0,5.0,5.0,5.0,1.0,4.0,6.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,2.0,4.0,5.0,5.0,4.0,3.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,62.0,95.0,108.0,70.0,62.0,92.0,97.0,79.0,62.0,83.0,89.0,56.0,62.0,72.0,97.0,75.0,64.0,64.0,99.0,79.0,63.0,72.0,106.0,79.0,67.0,100.0,108.0,86.0,65.0,82.0,99.0,86.0,63.0,82.0,105.0,88.0,63.0,107.0,112.0,88.0
33191,12.0,21.0,11.0,12.0,18.0,15.0,10.0,13.0,17.0,13.0,12.0,11.0,17.0,15.0,11.0,11.0,18.0,10.0,9.0,7.0,16.0,18.0,14.0,16.0,16.0,20.0,10.0,11.0,14.0,12.0,10.0,8.0,14.0,14.0,9.0,12.0,16.0,13.0,14.0,11.0,13.0,19.0,13.0,15.0,18.0,17.0,15.0,15.0,18.0,16.0,15.0,13.0,18.0,17.0,15.0,14.0,18.0,14.0,13.0,8.0,16.0,18.0,15.0,15.0,16.0,19.0,15.0,15.0,15.0,16.0,15.0,12.0,15.0,16.0,14.0,14.0,16.0,15.0,15.0,15.0,10.0,11.0,5.0,6.0,11.0,7.0,6.0,7.0,10.0,6.0,6.0,5.0,10.0,8.0,5.0,5.0,10.0,5.0,4.0,2.0,8.0,10.0,7.0,7.0,8.0,10.0,5.0,6.0,5.0,7.0,5.0,3.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,79.0,70.0,65.0,85.0,69.0,86.0,83.0,80.0,78.0,85.0,90.0,85.0,78.0,87.0,83.0,87.0,74.0,100.0,99.0,62.0,80.0,68.0,77.0,63.0,80.0,75.0,84.0,92.0,83.0,103.0,104.0,98.0,83.0,94.0,101.0,83.0,78.0,78.0,81.0,76.0
33210,46.0,14.0,10.0,11.0,11.0,14.0,11.0,11.0,10.0,13.0,13.0,11.0,11.0,14.0,13.0,10.0,11.0,13.0,12.0,11.0,10.0,11.0,9.0,12.0,14.0,15.0,8.0,13.0,11.0,13.0,8.0,13.0,10.0,12.0,10.0,10.0,12.0,13.0,11.0,12.0,44.0,15.0,12.0,11.0,12.0,15.0,13.0,11.0,13.0,14.0,15.0,11.0,12.0,15.0,15.0,10.0,14.0,14.0,14.0,13.0,14.0,12.0,13.0,13.0,14.0,14.0,11.0,13.0,13.0,14.0,12.0,14.0,12.0,13.0,13.0,12.0,12.0,15.0,13.0,12.0,33.0,7.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,7.0,4.0,4.0,6.0,8.0,4.0,6.0,7.0,6.0,4.0,6.0,4.0,5.0,5.0,7.0,6.0,3.0,7.0,6.0,5.0,5.0,8.0,5.0,6.0,6.0,6.0,3.0,6.0,6.0,5.0,88.0,55.0,62.0,51.0,66.0,57.0,62.0,54.0,65.0,60.0,76.0,56.0,66.0,59.0,70.0,53.0,64.0,61.0,63.0,54.0,64.0,62.0,75.0,54.0,53.0,57.0,75.0,53.0,56.0,51.0,76.0,62.0,55.0,67.0,73.0,42.0,56.0,61.0,63.0,57.0
33277,16.0,13.0,12.0,15.0,15.0,8.0,16.0,15.0,16.0,13.0,10.0,15.0,16.0,11.0,15.0,14.0,15.0,9.0,11.0,20.0,19.0,10.0,10.0,12.0,15.0,12.0,10.0,11.0,13.0,10.0,13.0,15.0,15.0,11.0,11.0,13.0,16.0,11.0,16.0,12.0,17.0,17.0,16.0,18.0,17.0,14.0,18.0,17.0,17.0,15.0,16.0,22.0,17.0,15.0,19.0,19.0,17.0,15.0,16.0,19.0,19.0,16.0,16.0,17.0,18.0,17.0,16.0,17.0,16.0,16.0,17.0,19.0,18.0,16.0,15.0,17.0,19.0,16.0,23.0,16.0,8.0,7.0,6.0,7.0,7.0,5.0,9.0,7.0,8.0,6.0,6.0,8.0,8.0,6.0,8.0,7.0,7.0,5.0,6.0,10.0,9.0,5.0,5.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,7.0,8.0,8.0,6.0,5.0,8.0,9.0,6.0,13.0,7.0,80.0,80.0,81.0,82.0,81.0,95.0,82.0,79.0,79.0,86.0,82.0,84.0,79.0,86.0,79.0,86.0,81.0,102.0,94.0,74.0,75.0,90.0,106.0,94.0,93.0,102.0,95.0,103.0,95.0,100.0,91.0,86.0,86.0,94.0,97.0,94.0,84.0,92.0,94.0,93.0
33301,10.0,12.0,9.0,10.0,24.0,13.0,9.0,4.0,21.0,15.0,9.0,6.0,24.0,18.0,9.0,5.0,22.0,11.0,8.0,8.0,21.0,13.0,9.0,13.0,9.0,11.0,10.0,6.0,22.0,9.0,7.0,5.0,28.0,9.0,9.0,5.0,15.0,8.0,9.0,6.0,16.0,13.0,12.0,12.0,29.0,14.0,10.0,6.0,24.0,17.0,11.0,8.0,24.0,19.0,12.0,7.0,26.0,12.0,11.0,9.0,30.0,15.0,11.0,15.0,12.0,14.0,12.0,9.0,26.0,12.0,10.0,7.0,29.0,12.0,11.0,9.0,17.0,9.0,11.0,9.0,7.0,6.0,4.0,4.0,19.0,8.0,3.0,2.0,16.0,7.0,3.0,2.0,16.0,13.0,4.0,2.0,16.0,5.0,4.0,3.0,18.0,9.0,4.0,10.0,5.0,6.0,4.0,3.0,14.0,4.0,3.0,2.0,22.0,5.0,4.0,4.0,14.0,3.0,4.0,3.0,63.0,56.0,60.0,57.0,75.0,59.0,62.0,46.0,67.0,53.0,58.0,47.0,74.0,61.0,59.0,46.0,68.0,58.0,62.0,58.0,67.0,62.0,57.0,48.0,60.0,57.0,54.0,48.0,68.0,52.0,61.0,38.0,82.0,50.0,49.0,42.0,64.0,50.0,59.0,47.0
33335,13.0,13.0,11.0,15.0,13.0,13.0,13.0,15.0,13.0,15.0,17.0,14.0,14.0,13.0,9.0,12.0,16.0,15.0,13.0,13.0,14.0,10.0,11.0,13.0,16.0,12.0,9.0,12.0,16.0,13.0,8.0,14.0,12.0,11.0,13.0,19.0,18.0,13.0,12.0,14.0,15.0,15.0,15.0,17.0,15.0,17.0,16.0,17.0,15.0,17.0,18.0,16.0,16.0,14.0,12.0,13.0,17.0,17.0,16.0,16.0,16.0,14.0,16.0,16.0,17.0,16.0,14.0,16.0,17.0,16.0,13.0,14.0,15.0,15.0,18.0,17.0,18.0,15.0,15.0,16.0,6.0,7.0,6.0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,8.0,7.0,7.0,6.0,6.0,5.0,8.0,8.0,3.0,6.0,7.0,5.0,7.0,6.0,8.0,7.0,5.0,7.0,8.0,6.0,5.0,6.0,6.0,5.0,7.0,9.0,10.0,6.0,6.0,6.0,90.0,96.0,93.0,75.0,90.0,102.0,100.0,84.0,90.0,74.0,80.0,82.0,82.0,67.0,57.0,64.0,73.0,68.0,101.0,92.0,78.0,93.0,94.0,96.0,73.0,100.0,111.0,102.0,82.0,100.0,105.0,92.0,82.0,108.0,130.0,94.0,92.0,93.0,97.0,76.0
33370,12.0,17.0,12.0,12.0,12.0,10.0,15.0,13.0,12.0,10.0,10.0,12.0,12.0,9.0,10.0,13.0,12.0,20.0,12.0,11.0,12.0,14.0,14.0,11.0,12.0,9.0,15.0,11.0,12.0,10.0,16.0,10.0,12.0,8.0,33.0,13.0,16.0,9.0,16.0,10.0,14.0,18.0,15.0,16.0,14.0,14.0,18.0,16.0,14.0,15.0,16.0,16.0,14.0,14.0,17.0,16.0,14.0,20.0,16.0,15.0,14.0,16.0,16.0,15.0,14.0,13.0,17.0,15.0,14.0,14.0,16.0,14.0,13.0,11.0,26.0,17.0,19.0,14.0,19.0,13.0,5.0,6.0,7.0,6.0,7.0,5.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,10.0,6.0,5.0,5.0,7.0,6.0,5.0,5.0,4.0,7.0,6.0,7.0,5.0,6.0,6.0,5.0,3.0,13.0,7.0,7.0,5.0,12.0,6.0,86.0,89.0,74.0,92.0,70.0,77.0,98.0,92.0,67.0,96.0,109.0,75.0,66.0,93.0,109.0,87.0,68.0,49.0,80.0,63.0,67.0,68.0,67.0,63.0,66.0,69.0,72.0,73.0,70.0,75.0,75.0,61.0,67.0,78.0,90.0,82.0,65.0,88.0,60.0,77.0
33380,15.0,14.0,28.0,15.0,14.0,15.0,22.0,20.0,15.0,24.0,16.0,14.0,14.0,13.0,27.0,17.0,13.0,12.0,24.0,18.0,14.0,16.0,18.0,21.0,13.0,10.0,24.0,19.0,13.0,12.0,17.0,18.0,15.0,13.0,22.0,12.0,13.0,27.0,21.0,21.0,17.0,17.0,24.0,16.0,15.0,16.0,21.0,21.0,17.0,21.0,16.0,12.0,16.0,15.0,24.0,17.0,15.0,15.0,20.0,17.0,16.0,18.0,22.0,20.0,15.0,13.0,21.0,17.0,16.0,14.0,18.0,17.0,18.0,16.0,19.0,17.0,16.0,29.0,19.0,18.0,7.0,6.0,12.0,7.0,7.0,8.0,10.0,10.0,7.0,11.0,7.0,3.0,6.0,7.0,11.0,7.0,6.0,6.0,10.0,8.0,6.0,8.0,8.0,10.0,6.0,5.0,10.0,8.0,6.0,6.0,7.0,9.0,6.0,7.0,11.0,8.0,9.0,10.0,8.0,9.0,79.0,90.0,64.0,56.0,65.0,78.0,66.0,78.0,79.0,59.0,77.0,48.0,77.0,83.0,74.0,55.0,75.0,81.0,63.0,60.0,74.0,92.0,83.0,70.0,75.0,79.0,67.0,60.0,75.0,75.0,76.0,61.0,74.0,83.0,61.0,97.0,86.0,114.0,67.0,52.0
33390,7.0,11.0,7.0,9.0,9.0,12.0,8.0,8.0,9.0,12.0,10.0,10.0,9.0,10.0,6.0,9.0,9.0,9.0,8.0,10.0,9.0,6.0,3.0,10.0,9.0,12.0,6.0,11.0,9.0,11.0,4.0,9.0,7.0,9.0,8.0,10.0,8.0,9.0,5.0,11.0,10.0,11.0,10.0,13.0,10.0,12.0,11.0,10.0,10.0,10.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,11.0,11.0,12.0,9.0,12.0,11.0,12.0,8.0,10.0,10.0,11.0,10.0,12.0,12.0,11.0,9.0,12.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,5.0,5.0,5.0,4.0,6.0,6.0,3.0,3.0,5.0,6.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,3.0,4.0,5.0,5.0,5.0,6.0,7.0,5.0,4.0,6.0,55.0,41.0,61.0,58.0,55.0,42.0,62.0,61.0,54.0,41.0,53.0,57.0,56.0,45.0,56.0,56.0,56.0,47.0,49.0,57.0,55.0,51.0,56.0,60.0,56.0,42.0,59.0,53.0,55.0,45.0,57.0,57.0,37.0,46.0,60.0,58.0,58.0,50.0,57.0,54.0
33404,8.0,7.0,6.0,10.0,8.0,9.0,8.0,9.0,8.0,10.0,7.0,9.0,7.0,8.0,8.0,7.0,5.0,11.0,8.0,5.0,5.0,9.0,6.0,9.0,7.0,9.0,6.0,7.0,3.0,8.0,6.0,7.0,5.0,9.0,5.0,7.0,7.0,8.0,5.0,6.0,11.0,9.0,10.0,13.0,11.0,10.0,9.0,9.0,11.0,12.0,10.0,9.0,8.0,9.0,9.0,9.0,8.0,12.0,10.0,8.0,8.0,11.0,9.0,10.0,8.0,10.0,9.0,9.0,8.0,11.0,10.0,9.0,8.0,10.0,9.0,9.0,8.0,10.0,8.0,9.0,4.0,3.0,4.0,7.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,46.0,58.0,68.0,50.0,46.0,52.0,59.0,51.0,46.0,61.0,68.0,46.0,47.0,50.0,59.0,50.0,48.0,53.0,68.0,55.0,48.0,52.0,65.0,50.0,47.0,49.0,63.0,52.0,48.0,48.0,70.0,55.0,48.0,52.0,68.0,49.0,47.0,47.0,58.0,53.0
